CAM	participantCAM	id	daughterID	motherID	intensity	agreement	isBidirectional	isDeletable	isActive
1643r	ID67t2_1643	24986	25623	25630	6	1	0	NA	NA
1643r	ID67t2_1643	24984	25623	25627	6	0	0	NA	NA
1643r	ID67t2_1643	24980	25623	25626	6	0	0	NA	NA
1643r	ID67t2_1643	24977	25623	25625	9	1	0	NA	NA
1643r	ID67t2_1643	24973	25623	25624	6	0	0	NA	NA
1643r	ID67t2_1643	24961	25622	25623	6	0	0	NA	NA
1644	ID68_1644	25108	25635	25745	6	1	0	NA	NA
1644	ID68_1644	25107	25634	25747	6	1	0	NA	NA
1644	ID68_1644	25056	25635	25694	6	0	0	NA	NA
1644	ID68_1644	25054	25634	25689	6	1	0	NA	NA
1644	ID68_1644	25053	25640	25694	6	1	0	NA	NA
1644	ID68_1644	25050	25635	25689	6	1	0	NA	NA
1644	ID68_1644	25049	25635	25642	6	1	0	NA	NA
1644	ID68_1644	25048	25635	25637	6	1	0	NA	NA
1644	ID68_1644	25047	25634	25659	6	1	0	NA	NA
1644	ID68_1644	25046	25634	25640	6	1	0	NA	NA
1644	ID68_1644	25044	25634	25661	6	1	0	NA	NA
1644	ID68_1644	25042	25634	25690	6	1	0	NA	NA
1644	ID68_1644	25041	25635	25690	6	0	0	NA	NA
1644	ID68_1644	24990	25634	25635	6	0	0	NA	NA
1651	ID68t2_1651	25105	25743	25742	6	0	0	NA	NA
1651	ID68t2_1651	25104	25742	25735	6	0	0	NA	NA
1651	ID68t2_1651	25103	25743	25735	6	1	0	NA	NA
1651	ID68t2_1651	25102	25743	25737	6	1	0	NA	NA
1651	ID68t2_1651	25101	25743	25740	6	1	0	NA	NA
1651	ID68t2_1651	25100	25743	25738	6	1	0	NA	NA
1651	ID68t2_1651	25099	25742	25741	6	1	0	NA	NA
1651	ID68t2_1651	25098	25742	25739	6	1	0	NA	NA
1651	ID68t2_1651	25097	25742	25736	6	1	0	NA	NA
1651	ID68t2_1651	25096	25740	25734	6	1	0	NA	NA
1651	ID68t2_1651	25095	25743	25736	6	1	0	NA	NA
1651	ID68t2_1651	25094	25742	25734	6	0	0	NA	NA
1650	ID69_1650	25158	25733	25732	6	0	0	NA	NA
1650	ID69_1650	25147	25762	25763	6	1	0	NA	NA
1650	ID69_1650	25146	25732	25762	9	1	0	NA	NA
1650	ID69_1650	25145	25732	25763	6	1	0	NA	NA
1650	ID69_1650	25144	25732	25751	6	1	0	NA	NA
1650	ID69_1650	25143	25732	25770	6	1	0	NA	NA
1650	ID69_1650	25142	25770	25776	9	0	0	NA	NA
1650	ID69_1650	25141	25732	25744	9	1	1	NA	NA
1650	ID69_1650	25140	25732	25748	6	1	0	NA	NA
1650	ID69_1650	25139	25748	25761	9	0	0	NA	NA
1650	ID69_1650	25138	25750	25751	6	0	0	NA	NA
1650	ID69_1650	25137	25744	25749	9	0	0	NA	NA
1650	ID69_1650	25136	25733	25761	6	1	0	NA	NA
1650	ID69_1650	25135	25733	25760	6	1	0	NA	NA
1650	ID69_1650	25134	25733	25776	6	1	0	NA	NA
1650	ID69_1650	25133	25733	25750	9	1	0	NA	NA
1650	ID69_1650	25132	25733	25749	9	1	1	NA	NA
1650r	ID69t2_1650	25158	25733	25732	6	0	0	NA	NA
1650r	ID69t2_1650	25147	25762	25763	6	1	0	NA	NA
1650r	ID69t2_1650	25146	25732	25762	9	1	0	NA	NA
1650r	ID69t2_1650	25145	25732	25763	6	1	0	NA	NA
1650r	ID69t2_1650	25144	25732	25751	6	1	0	NA	NA
1650r	ID69t2_1650	25143	25732	25770	6	1	0	NA	NA
1650r	ID69t2_1650	25142	25770	25776	9	0	0	NA	NA
1650r	ID69t2_1650	25141	25732	25744	9	1	1	NA	NA
1650r	ID69t2_1650	25140	25732	25748	6	1	0	NA	NA
1650r	ID69t2_1650	25139	25748	25761	9	0	0	NA	NA
1650r	ID69t2_1650	25138	25750	25751	6	0	0	NA	NA
1650r	ID69t2_1650	25137	25744	25749	9	0	0	NA	NA
1650r	ID69t2_1650	25136	25733	25761	6	1	0	NA	NA
1650r	ID69t2_1650	25135	25733	25760	6	1	0	NA	NA
1650r	ID69t2_1650	25134	25733	25776	6	1	0	NA	NA
1650r	ID69t2_1650	25133	25733	25750	9	1	0	NA	NA
1650r	ID69t2_1650	25132	25733	25749	9	1	1	NA	NA
1648	ID70_1648	25089	25702	25706	6	1	0	NA	NA
1648	ID70_1648	25088	25700	25706	6	1	0	NA	NA
1648	ID70_1648	25087	25706	25707	6	1	0	NA	NA
1648	ID70_1648	25086	25700	25707	6	1	0	NA	NA
1648	ID70_1648	25085	25702	25707	6	1	0	NA	NA
1648	ID70_1648	25084	25699	25705	6	1	0	NA	NA
1648	ID70_1648	25083	25699	25704	6	1	0	NA	NA
1648	ID70_1648	25082	25699	25703	6	1	0	NA	NA
1648	ID70_1648	25081	25700	25702	6	1	0	NA	NA
1648	ID70_1648	25080	25700	25701	9	1	0	NA	NA
1648	ID70_1648	25058	25699	25700	6	0	0	NA	NA
1648r	ID70t2_1648	25089	25702	25706	6	1	0	NA	NA
1648r	ID70t2_1648	25088	25700	25706	6	1	0	NA	NA
1648r	ID70t2_1648	25087	25706	25707	6	1	0	NA	NA
1648r	ID70t2_1648	25086	25700	25707	6	1	0	NA	NA
1648r	ID70t2_1648	25085	25702	25707	6	1	0	NA	NA
1648r	ID70t2_1648	25084	25699	25705	6	1	0	NA	NA
1648r	ID70t2_1648	25083	25699	25704	6	1	0	NA	NA
1648r	ID70t2_1648	25082	25699	25703	6	1	0	NA	NA
1648r	ID70t2_1648	25081	25700	25702	6	1	0	NA	NA
1648r	ID70t2_1648	25080	25700	25701	9	1	0	NA	NA
1648r	ID70t2_1648	25058	25699	25700	6	0	0	NA	NA
1652	ID71_1652	25120	25753	25755	6	0	0	NA	NA
1652	ID71_1652	25119	25752	25755	6	1	0	NA	NA
1652	ID71_1652	25118	25755	25756	6	0	0	NA	NA
1652	ID71_1652	25117	25753	25756	6	0	0	NA	NA
1652	ID71_1652	25116	25753	25754	6	0	0	NA	NA
1652	ID71_1652	25115	25752	25754	9	0	0	NA	NA
1652	ID71_1652	25114	25753	25757	6	1	0	NA	NA
1652	ID71_1652	25113	25752	25757	9	0	0	NA	NA
1652	ID71_1652	25112	25753	25758	9	1	0	NA	NA
1652	ID71_1652	25111	25752	25758	9	0	0	NA	NA
1652	ID71_1652	25110	25752	25759	9	0	0	NA	NA
1652	ID71_1652	25109	25753	25759	6	0	0	NA	NA
